,id,tweet,subtask_a,subtask_b,subtask_c
1113,58585,"['honestly', 'ya', 'talk', 'opinion', 'gun', 'control', 'ppl', 'taken', 'aback', '😂']",NOT,,
1114,19746,"['indie', 'noun', 'place', 'people', 'talented', 'working', 'hard', 'get', 'spot', 'youre', 'opportunity', 'doesnt', 'knock', 'everybody']",NOT,,
1115,87017,"['breitbart', 'dead']",NOT,,
1116,60348,"['wont', 'legalized', 'federally', 'since', 'used', 'back', 'door', 'gun', 'control']",NOT,,
1117,33670,"['start', 'tweeting', 'pussy', 'as', 'shit']",OFF,TIN,IND
1118,69506,"['asmr', 'eel', 'sushi', 'salmon', 'sushi', 'eating', 'sound', 'big', 'bite', 'talking', 'yaya', 'asmr', 'url']",NOT,,
1119,25199,"['ya', 'look', 'like', 'lit', 'mma', 'account', 'weird']",NOT,,
1120,46033,"['weak', 'really', 'beat', 'as']",OFF,TIN,IND
1121,61968,"['thanks', 'dbc', 'love', 'reading', 'book', '’', 'heard', 'pretty', 'epic', 'looking', 'forward', 'finally', 'getting', 'read', 'soon']",NOT,,
1122,76470,"['stopped', 'watching', 'football']",NOT,,
1123,25820,"['🛑', 'ntknetwork', 'news', '🛑', '👉', 'rnc', 'raised', 'million', 'midterm', 'maga', '￼', '🇺', '🇸', 'prolife', 'url']",NOT,,
1124,12633,"['cant', 'help', 'amazing']",NOT,,
1125,77845,"['background', 'kept', 'wrapschance', 'rabid', 'magaas', 'cop', 'law', 'enforcement', 'entity', 'attempting', 'keep', 'quite', 'trouble', 'magas']",OFF,UNT,
1126,40324,"['bird', 'as', 'url']",OFF,TIN,IND
1127,58462,"['know', 'great', 'job', 'california', 'maga', 'url']",NOT,,
1128,54691,"['would', 'name', 'dog', 'breed', 'fucking', 'clue']",OFF,TIN,IND
1129,23182,"['liberal', 'dont', 'care', 'anymore', 'democracy', 'burn', 'country', 'let', 'trump', 'govern', 'two', 'year', 'remember', 'objective', 'throw', 'trump', 'power', 'within', 'first', 'six', 'month']",NOT,,
1130,32987,"['start', 'week', 'adult', 'krav', 'maga', 'class', 'keep', 'awesome', 'work', 'guy', 'pleasure', 'see', 'old', 'face', 'coming', 'back', 'training', 'many', 'utilising', 'new', 'timetable', '👊', '🏻', '👊', '🏻', 'see', 'class', 'elite', 'team']",NOT,,
1131,30224,"['patriot', 'actively', 'try', 'disrupt', 'people', 'simply', 'lost', 'election', 'ever', 'patriotic', 'undermine', 'presidency', 'working', 'bring', 'prosperity', 'every', 'american']",NOT,,
1132,81939,"['thought', 'liberal', 'got', 'rid', 'high', 'school', 'shop', 'class']",NOT,,
1133,27255,"['say', 'desperate']",NOT,,
1134,62953,"['many', 'arrest', 'taken', 'place', 'socialist', 'medium', 'covering', 'course', 'coming', 'arrest', 'make', 'socialist', 'head', 'explode', 'wwgwga', 'maga', 'drain', 'swamp', 'build', 'wall']",OFF,TIN,GRP
1135,59895,"['least', 'brennan', 'smart', 'enough', 'recognize', 'trump', 'lion', 'he', 'smart', 'enough', 'know', 'cant', 'hurt', 'trump', 'hurting', 'trump', 'idiot', 'fantasy']",OFF,TIN,IND
1136,13692,"['holy', 'shit', 'people', 'say', 'nebraska', 'fan', 'please', 'take', 'dead', 'program', 'somewhere', 'else', 'keep', 'vcr', 'around', 'watch', 'highlight']",OFF,TIN,OTH
1137,83076,"['explains', 'alien', 'lol']",NOT,,
1138,32565,"['need', 'speak', 'someone', 'anger', 'harboring', 'cause', 'made', 'explode', 'like', 'underlying', 'issue', 'lordt', '😂', '😂', '😂']",NOT,,
1139,24384,"['mean', 'gun', 'control', 'cant', 'defend']",NOT,,
1140,23560,"['poor', 'godless', 'liberal']",OFF,TIN,IND
1141,47280,"['think', 'found', 'le', 'well', 'educated', 'conservative', 'inclined', 'accept', 'government', 'directive', 'face', 'value']",NOT,,
1142,71667,"['good', 'dude', 'work']",NOT,,
1143,55726,"['people', 'awake', 'projection', 'longer', 'tactic', 'liberal', 'successfully', 'use']",NOT,,
1144,30033,"['look', 'cranky', 'url']",NOT,,
1145,33064,"['weve', 'good', 'conversation', 'many', 'condemnation', 'part', 'side', 'matter', 'gun', 'control', 'discussion']",NOT,,
1146,34120,"['correction', 'liberal', 'falsemajority', 'back', 'lot', 'close', 'race', '–', 'emphasis', '“', 'false', '”', 'electoral', 'reform']",NOT,,
1147,25813,"['thanks', 'following', 'glad', 'connected']",NOT,,
1148,30770,"['ggg', 'know', 'going', 'knock', 'way', 'go', 'judge']",NOT,,
1149,49215,"['called', 'espionage', 'plan', 'site', 'help', 'boss', 'moscow']",NOT,,
1150,41561,"['following', 'patriot', 'please', 'follow', 'back', 'thank', 'maga', 'kag', 'walk', 'away', 'witchhunt', 'red', 'wave', 'rising', 'vote', 'red', 'vote', 'dems', 'vote', 'red', 'save', 'america']",NOT,,
1151,19402,"['confused', 'one', 'liberal', 'running', 'loose', 'beaware', 'url']",NOT,,
1152,69899,"['tyler', 'thursday', 'go', 'girl', 'think', 'tyler', 'belief', 'mastermind', 'need', 'take', 'seat', 'angela', 'kaycee', 'win']",NOT,,
1153,70810,"['bono', 'get', 'town']",NOT,,
1154,79423,"['say', 'person', 'refused', 'idea', 'differant', 'view', 'thing', 'really', 'product', 'u', 'system', 'u', 'antifalite', 'world', 'really', 'small']",NOT,,
1155,65970,"['going', 'pull', 'acrookedlettercrookedletter']",NOT,,
1156,45485,"['man', 'tell', 'body', 'count', 'refused', 'woman', 'fuck']",OFF,TIN,IND
1157,95617,"['dumbass', 'really', 'thinking', 'hell', 'pregnant', 'last', 'year', '😭', '😭']",OFF,TIN,GRP
1158,39118,"['seen', 'antifa', 'disarming', 'people', 'open', 'carry', 'state', 'url']",NOT,,
1159,93402,"['realize', 'fool', 'making', 'weird', 'obsession', 'susan', 'sarandon', 'maybe', 'research', 'b', 'spouting', 'nonsense']",OFF,TIN,IND
1160,44744,"['yes', 'hate', 'group', 'ill', 'defined', 'know', 'hate', 'group', 'right', 'antifa', 'anywhere', 'near', 'level', 'modern', 'conservative', 'hate', 'group', 'subjective', 'guess', 'neither', 'u', 'actually', 'make', 'valid', 'statement']",NOT,,
1161,33776,"['would', 'three', 'offer', 'people', 'vote', 'brexit']",NOT,,
1162,37449,"['exactly', 'ford', 'damn', 'pawn', 'babyadults', 'america', 'aka', 'democrat', 'aliar', '🤥', '❤', '️', 'conservative', 'control', 'highest', 'court', 'year']",NOT,,
1163,97658,"['liberal', 'today', 'r', 'different', 'classical', 'liberal', 'liberal', 'today', 'gone', 'far', 'left', 'r', 'marxist', 'youre', 'burying', 'head', 'sand', 'think', 'neo', 'amp', 'classical', 'libs', 'trump', 'authoritarian', 'people', 'say', 'want', 'amp', 'killed']",OFF,TIN,IND
1164,43705,"['antifa', 'wannabe', '☝', '☝', '☝']",NOT,,
1165,48474,"['inciting', 'violence', 'towards', 'trump', 'supporter', 'list', 'targeted', 'antifa']",OFF,TIN,GRP
1166,35384,"['aint', 'nobody', 'bitter', 'woman', 'know', 'worth', 'spending', 'life', 'upgrading', 'somebody', 'son', 'actually', 'living', 'becoming', 'best', 'version', 'go', 'look', 'cute', 'maid', 'outfit', 'like', 'always']",OFF,TIN,GRP
1167,11746,"['poorly', 'worded', 'he', 'talking', 'actual', 'shooting', 'mean', 'aftermath', 'gun', 'control', 'aspect']",OFF,TIN,GRP
1168,90460,"['witness', 'protection', 'wish', 'cow', 'mobile', 'phone', 'could', 'call', 'cow', 'share', 'escape', 'go', 'vegan']",OFF,TIN,IND
1169,77539,"['liberal', 'dangerous', 'theyll', 'say', 'anything', 'push', 'agenda', 'victim', 'judge', 'kavanaughs', 'wife', 'daughter']",NOT,,
1170,46544,"['need', 'lady', 'spread', 'pussy', 'cam', '😍']",OFF,TIN,IND
1171,56754,"['bullshit', 'there', 'rich', 'liberal', 'saying']",NOT,,
1172,57446,"['wow', 'really', 'think', 'work', 'going', 'tell', 'wife', 'going', 'hell', 'lol']",OFF,TIN,IND
1173,30412,"['still', 'batting']",OFF,TIN,OTH
1174,51967,"['love', 'ya', 'girl', 'never', 'change', 'perfect', '🙋', '🌹', '💋']",NOT,,
1175,84656,"['liberal', 'lowest']",NOT,,
1176,91455,"['brennan', 'probably', 'wrote', 'nyt', 'oped']",NOT,,
1177,94913,"['antifa', 'democrat', 'gonna', 'pay', 'yuge', 'november', 'final', 'nail', 'coffin', 'fruit', 'cake', 'trust', 'funded', 'fake', 'news', 'journalism']",OFF,TIN,IND
1178,31525,"['let', 'get', 'right', 'mogg', 'attacked', 'accusing', 'profiting']",NOT,,
1179,38725,"['boi', 'bts', 'member']",NOT,,
1180,55300,"['paul', 'manafort', 'legit', 'trader', 'worksed', 'trump', 'guess', 'big', 'deal', 'conspire', 'country', 'anymore', 'maga']",NOT,,
1181,84653,"['exactly', 'think']",NOT,,
1182,40726,"['sex', 'work']",NOT,,
1183,88710,"['good', 'bitch', 'hood', 'missed', '😂', 'crazy', 'thing', 'saying', 'em', 'smoke', 'house', 'used', 'lit', 'everyday']",OFF,TIN,IND
1184,43651,"['chelsea', 'freaking', 'beautiful', 'cant', 'believe', 'skin', 'color', 'beautiful', 'live', 'aubree', 'great', 'little', 'lady']",NOT,,
1185,21689,"['great', 'friend']",NOT,,
1186,55014,"['year', 'mandatory', 'federal', 'sentence', 'crime', 'committed', 'gun', 'stop', 'gun', 'control', 'nonsense', 'punish', 'guilty', 'politician', 'today', 'support', 'gun', 'control', 'safe', 'zone', 'dont', 'work', 'pol', 'dont', 'want', 'le', 'crime', 'hot', 'air', 'url']",NOT,,
1187,41215,"['nonsense', 'people', 'want', 'stricter', 'gun', 'control', 'law', 'response', 'buy', 'gun', 'rational', 'debate']",NOT,,
1188,15417,"['getting', 'predictable']",NOT,,
1189,49291,"['hope', 'right', 'everyone', '’', 'sake', 'want', 'voice', 'heard', 'often']",NOT,,
1190,28150,"['do', 'nra', 'california', 'lot', 'lot', 'worthless', 'gun', 'control', 'law', 'already', 'gun', 'control', 'work', 'crazy', 'people', '’', 'obey', 'law']",OFF,TIN,IND
1191,90308,"['bitch', 'posted', 'kdksksks', 'hope', 'get', 'better', 'soon']",OFF,TIN,IND
1192,65345,"['busy', 'maga', 'love', 'president', '💜', '👍', '🇺', '🇸']",NOT,,
1193,97781,"['glad', 'follow', 'great', 'trump', 'supporter']",NOT,,
1194,40411,"['death', 'threat', 'police', 'complaint', 'form', 'field', 'note', 'police', 'recording', 'sound', 'like', 'antifa', 'staging', 'push', 'narrative', 'socialist', 'democrat', 'url']",NOT,,
1195,84372,"['anything', 'right', 'shadowed', 'florence', 'think', 'holding', 'till', 'storm']",NOT,,
1196,51729,['amen'],NOT,,
1197,35958,"['lol', 'escaped', 'shit', 'even', 'dont', 'regret', 'watching', 'minute', 'loyal', 'wolf']",OFF,UNT,
1198,56689,"['know', 'ive', 'never', 'seen', 'watch', 'benfica', 'game', 'take', 'shit', 'new', 'level']",OFF,TIN,IND
1199,68935,"['nothing', 'math']",NOT,,
1200,75566,"['thanks', 'resistance', 'boycott', 'mean', 'nessasary', 'loser', 'hollywood', 'msm', 'rinos', 'google', 'facebook', 'twitter', 'china', 'jack', 'black', 'hater', 'antifa', 'ruining', 'country', 'enough', 'need', 'wall']",NOT,,
1201,87425,"['time', 'common', 'sense', 'conservative', 'take', 'day', 'march', 'washington']",NOT,,
1202,79048,"['even', 'suspended', 'absolute', 'game', 'changer', 'makeithappen']",NOT,,
1203,37610,"['go', 'girl', 'god', 'bless', 'survivor', 'getting', 'young', 'people', 'vote', 'common', 'sense', 'gun', 'control']",NOT,,
1204,99408,"['populism', 'political', 'idea', 'activity', 'intended', 'get', 'support', 'ordinary', 'people', 'giving', 'want', 'cambridge', 'dictionary', 'yes', 'think', 'liberal', 'conservative', 'must', 'unite', 'prevent', 'ordinary', 'people', 'getting', 'want', 'want', 'collusion', '😂']",NOT,,
1205,40471,"['likely', 'forgot', 'mental', 'capacity', 'dropping', 'everyday', 'woman', 'fit', 'serve', 'longer', 'like', 'said', 'trump', 'remember', 'part', 'problem', 'solution', 'maga', 'url']",OFF,TIN,IND
1206,62416,['reason'],NOT,,
1207,51613,"['liberal', '’', 'trump', 'fault', '🤔']",OFF,TIN,GRP
1208,60933,"['next', 'tide', 'would', 'appropriate']",NOT,,
1209,11519,"['following', 'tacozt', 'bit', 'sociopath', 'moron', 'lethal', 'combo']",OFF,UNT,
1210,92684,"['democrat', 'love', 'great', 'country', 'standby', 'watch', 'liberal', 'arm', 'democratic', 'party', 'try', 'destroy', 'everything', 'love', 'country', 'walkaway', 'actually', 'runaway', 'libs', 'hate', 'america', 'commie', 'suck', 'maga', 'kag', 'everyone', '🇺', '🇸']",OFF,TIN,IND
1211,28679,"['shameful', 'nra', 'spending', 'million', 'get', 'kavanaugh', 'installed', 'gun', 'control', 'isnt', 'pot', 'tea', 'url']",OFF,TIN,IND
1212,14608,"['good', '’', 'want', 'vote', '’', 'want', 'see', 'corruption', '’', 'matter', 'side', 'shame']",NOT,,
1213,41642,"['good', 'democracy', 'overrated', 'read', 'han', 'hermann', 'hoppe', 'democracy', 'god', 'failed']",OFF,TIN,OTH
1214,48063,"['guess', 'u', 'looking', 'wrong', 'looking', 'wrong', 'thing', 'girl', 'walking', 'started', 'dating', 'yr', 'physically', 'handicapped', 'im', 'still', 'w', 'sex', 'love', 'spirit']",NOT,,
1215,52687,"['seeits', 'gun', 'control', 'need', 'leftist', 'liberal', 'control', 'gun', 'dont', 'kill', 'people', 'idiotic', 'immoral', 'leftist', 'liberalism', 'isa', 'mental', 'disorder', 'dems', 'dangerous', 'walk', 'away']",OFF,TIN,OTH
1216,91332,"['oh', 'yes', '😎']",NOT,,
1217,60568,"['conservative', 'x', 'funnier', 'liberal']",NOT,,
1218,27099,"['think', 'done', 'kavanaugh', 'family', '’', 'throw', 'crap', 'back', 'nothing', 'stall', 'tactic', 'liberal', 'would', 'fight', 'anyone', 'appointed']",NOT,,
1219,78450,"['😂', '😂', '😂', 'yeah', 'peaceful', 'right', 'wellknow', 'theyre', 'right', 'counter', 'protest', 'unlike', 'fascist', 'antifa', 'k', 'counted', 'dianne', 'abbott']",OFF,UNT,
1220,77312,"['maga', 'make', 'alcatraz', 'great']",NOT,,
1221,73638,"['pit', 'bull', 'debate', 'like', 'gun', 'control', 'pit', 'bull', 'kill', 'someone', 'come', 'picture', 'here', 'loving', 'pit', 'gun', 'kill', 'someone', 'gun', 'never', 'killed', 'anyone']",NOT,,
1222,83162,"['thats', 'plan', 'next', 'summer', 'actually', 'need', 'shade', 'thinking', 'could', 'fun', 'side', 'project']",NOT,,
1223,49383,"['si', 'mandys', 'nose', 'havin', 'as', 'grim', 'adventure', 'billy', 'mandy', 'smell', 'shit', 'wheeew', 'url']",OFF,TIN,IND
1224,26821,"['investigate', 'antifas', 'connection', 'nazi']",NOT,,
1225,49307,"['conservative', 'arent', 'standing', 'dumpster', 'unconstitutional', 'illegal', 'activity', 'complicit', 'henceforth', 'supporting', 'tangerine', 'toddler', 'policy', 'action', 'ffs', 'american', 'party', 'loyalist', 'else', 'lose']",NOT,,
1226,94063,"['oh', 'kyles', 'since', 'one', 'many', 'adoptive', 'dad']",NOT,,
1227,76917,"['liberal', 'dont', 'live', 'real', 'world']",NOT,,
1228,89284,"['living', 'nickname', 'tonight', 'fucking', 'nightmare', 'ufc']",OFF,TIN,OTH
1229,16734,"['happy', 'liberal']",NOT,,
1230,41416,"['wonder', 'liberal', 'messed', 'watching', 'supporting', 'trash', 'tv']",NOT,,
1231,38163,"['gift', '🎁', 'keep', 'giving', 'conservative', 'love']",NOT,,
1232,95675,['yh'],NOT,,
1233,64411,"['option', 'save', 'country', '♥', '️', '🇺', '🇸', '⭐', '️', '🇺', '🇸', '⭐', '️', '🇺', '🇸', '♥', '️', 'never', 'stop', 'fighting', '♥', '️', 'vote', 'maga', 'red', '♥', '️', 'url']",NOT,,
1234,39166,"['dividing', 'u', 'longer', 'working', 'hollyweird', 'demoncraps', 'liberal', 'race', 'card', 'longer', 'helping', '🤐', '❄', '️', '🤥', '🤢', '😈']",NOT,,
1235,12987,"['tell', 'u', 'unserious', 'attention', 'seeker', 'url', 'iphone']",OFF,TIN,IND
1236,15145,"['mom', 'say', 'finish', 'antifa', 'poster', 'get', 'upstairs', 'dinner', 'ready']",NOT,,
1237,13087,"['think', 'country', 'following', 'maga', '😀', 'people', 'sick', 'overrun', 'amp', 'pay']",OFF,UNT,
1238,48421,"['bring', 'great', 'point', 'moron', 'really', 'look', 'life', 'like', 'movie', 'gun', 'control', 'debate', 'time', 'seriously', 'think', 'shootout', 'bad', 'guy', 'never', 'hurt', 'bystander', 'want', 'arm', 'teacher', 'idiot']",OFF,TIN,GRP
1239,63808,"['yeah', 'series', 'book', 'got', 'sword', 'art', 'online', 'novel', 'mangas']",NOT,,
1240,13245,['good'],NOT,,
1241,15069,"['described', 'antifa', 'black', 'block', 'well', 'democrat', 'big', 'tech', 'defend', 'fascist']",NOT,,
1242,35308,"['hahahahahaha', 'said', 'idiot', 'handed', 'billion', 'iranian', 'likely', 'worst', 'deal', 'history', 'u', 'foreign', 'policy', 'poster', 'child', 'someone', 'qualified', 'job']",OFF,TIN,IND
1243,55842,"['people', 'worst', 'kind', 'criminal', 'playing', 'emotion', 'base', 'fueling', 'hatred', 'country', 'insane', 'rhetoric', 'playing', 'constant', 'mind', 'game', 'cause', 'anger', 'helping', 'cause', 'liberal', 'catching']",OFF,TIN,OTH
1244,15554,"['antifa', 'sign', 'anything', '’', 'paid', 'enough']",NOT,,
1245,67296,"['maga', 'great', 'thing', 'hurricane', 'florence', 'hear', 'bionic', 'woman', 'amazing', 'memory', 'talk', 'party', 'million', 'year', 'ago', 'url']",NOT,,
1246,84775,"['let', 'come', 'dc', 'testify', 'safely', 'surrounded', 'dnc', '’', 'street', 'army', 'antifa', 'even', 'let', 'wear', 'cute', 'black', 'mask', 'way', 'american', 'see', 'diversity', 'democrat', 'party', 'protect', 'good']",OFF,TIN,GRP
1247,30264,"['lost', 'focused', 'opponent', 'youre', 'lose', 'serena', 'wasnt', 'losing', 'never', 'losing', 'last', 'point', 'say', 'screamed', 'loud', 'use', 'word', 'defended', 'integrity']",NOT,,
1248,65148,['nice'],NOT,,
1249,67852,"['okay', 'violent', 'liberal', 'antifa', 'kkk', 'hood', 'beating', 'stranger', 'know', 'nothing']",OFF,TIN,IND
1250,43569,"['made', 'wife', 'take', 'egghead', 'bible', 'challenge', 'two', 'kid', 'obviously', 'obnoxious', 'loop', 'shit', 'isnt', 'phasing']",OFF,UNT,
1251,71717,"['liberal', 'democrat', 'psychopath', 'yep', 'something', 'wrong', '🧐', '🇳', '🇬']",OFF,TIN,GRP
1252,28265,"['congratulation', 'thank', 'role', 'model', 'many', 'young', 'conservative', 'conservative', 'movement', 'cannot', 'thanknyou', 'enough', 'thank', 'everything', 'taught', 'url']",NOT,,
1253,88106,"['removable', 'magazine', 'still', 'problem', 'limiting', 'high', 'cap', 'mag', 'another', 'bit', 'gun', 'control', 'legislation', 'needed', 'curb', 'health', 'problem', 'country']",NOT,,
1254,59633,"['ask', 'liberal', 'seemingly', 'forgotten', 'youre', 'war', 'criminal']",OFF,TIN,IND
1255,76974,"['hmm', 'cat', 'dog', 'raised', 'food', 'understand', 'saying', '😊']",NOT,,
1256,45078,"['’', 'believe', 'replaced', 'american', 'flag', 'antifa', 'flag']",OFF,TIN,OTH
1257,44787,['bomb'],NOT,,
1258,93493,"['would', 'starfleet', 'antifa', 'witness', 'rip']",NOT,,
1259,15222,"['lie', 'keep', 'hearing', 'everyday', 'sigh', 'inhales', 'im', 'tired', 'putting', 'ppl', 'dont', 'see', 'beautiful', 'bestfriend', 'problem', 'beautiful', 'ive', 'seen', 'place', 'tell', 'beautiful', 'accept', 'nothing', 'le', '😤']",OFF,UNT,
1260,94425,"['believe', 'erick', 'erickson', 'exists', 'believe', 'democrat', 'pr', 'firm', 'creating', '“', 'republican', '”', 'persona', 'say', 'idiotic', 'thing', 'discredit', 'conservative']",OFF,TIN,IND
1261,86725,"['dont', 'know', 'dont', 'really', 'care', 'rich', 'dude', 'probably', 'hate', 'president', 'country']",OFF,TIN,IND
1262,13269,['phinnaly'],NOT,,
1263,26435,"['teach', 'grown', 'son', 'there', 'winner', 'loserssee', 'serena', 'temper', 'tantrum', 'democratlol']",OFF,TIN,IND
1264,86557,"['step', 'approach', 'fascist', 'behind', 'see', 'two', 'problem', 'first', 'would', 'require', 'antifa', 'member', 'recognize', 'projection']",NOT,,
1265,21628,"['make', 'sense', '’', 'wondering', 'around', 'omg', 'thinking', 'becoming', 'local', 'need', 'head', 'back', 'make', 'album', 'stressing']",NOT,,
1266,24282,"['shooting', 'usa', 'common', 'one', 'talking', 'gun', 'control']",OFF,TIN,OTH
1267,34858,"['liberal', 'like', 'url']",NOT,,
1268,36206,"['please', 'stop', 'youre', 'making', 'easy', 'rightwing', 'conservatards', 'mock', 'u', 'left', 'helping']",OFF,TIN,IND
1269,45643,"['look', 'like', 'joke', 'liberal', 'fort', 'trump', 'poland', 'booming', 'economy', 'url']",NOT,,
1270,50805,"['think', 'gravely', 'mistaken', 'cant', 'blame', 'rise', 'fascism', 'collective', 'struggle', 'black', 'people', 'politics', 'identity', 'politics', 'nobody', 'freedom', 'priority', 'capitalism', 'multiple', 'axis', 'exploitation', 'ignore', 'one', 'fail']",NOT,,
1271,10057,"['team', 'even', 'know', 'as']",OFF,TIN,IND
1272,70336,"['suggest', 'using', 'handcuff', 'remove']",OFF,TIN,IND
